x,y,theta
4.64,3.54,6.283185307
4.68,3.54,6.283185307
4.72,3.54,6.283185307
4.76,3.54,6.283185307
4.8,3.54,6.283185307
4.84,3.54,6.283185307
4.88,3.54,6.283185307
4.92,3.54,6.283185307
4.96,3.54,6.283185307
5,3.54,6.283185307
5.04,3.54,6.283185307
5.08,3.54,6.283185307
5.12,3.54,6.283185307
5.16,3.54,6.283185307
5.2,3.54,6.283185307
5.24,3.54,6.283185307
5.28,3.54,6.283185307
5.32,3.54,6.283185307
5.36,3.54,6.283185307
5.4,3.54,6.283185307
5.44,3.54,6.283185307
5.48,3.54,6.283185307
5.52,3.54,6.283185307
5.56,3.54,6.283185307
5.6,3.54,6.283185307
5.64,3.54,6.283185307
5.68,3.54,6.283185307
5.72,3.54,6.283185307
5.76,3.54,6.283185307
5.8,3.54,6.283185307
5.84,3.54,6.283185307
5.88,3.54,6.283185307
5.92,3.54,6.283185307
5.96,3.54,6.283185307
6,3.54,6.283185307
6.04,3.54,6.283185307
6.08,3.54,6.283185307
6.12,3.54,6.283185307
6.16,3.54,6.283185307
6.2,3.54,6.283185307
6.24,3.54,6.283185307
6.28,3.54,6.283185307
6.32,3.54,6.283185307
6.36,3.54,6.283185307
6.4,3.54,6.283185307
6.44,3.54,6.283185307
6.48,3.54,6.283185307
6.52,3.54,6.283185307
6.56,3.54,6.283185307
6.6,3.54,6.283185307
6.64,3.54,6.283185307
6.68,3.54,6.283185307
6.72,3.54,6.283185307
6.76,3.54,6.283185307
6.8,3.54,6.283185307
6.84,3.54,6.283185307
6.88,3.54,6.283185307
6.92,3.54,6.283185307
6.96,3.54,6.283185307
7,3.54,6.283185307
7.04,3.54,6.283185307
7.08,3.54,6.283185307
7.12,3.54,6.283185307
7.16,3.54,6.283185307
7.2,3.54,6.283185307
7.24,3.54,6.283185307
7.28,3.54,6.283185307
7.32,3.54,6.283185307
7.36,3.54,6.283185307
7.4,3.54,6.283185307
7.44,3.54,6.283185307
7.48,3.54,6.283185307
7.52,3.54,6.283185307
7.56,3.54,6.283185307
7.6,3.54,6.283185307
7.64,3.54,6.283185307
7.68,3.54,6.283185307
7.72,3.54,6.283185307
7.76,3.54,6.283185307
7.8,3.54,6.283185307
