x,y,theta,u,v,r
8.88,5,0,0.2,0,0
8.9,5,0,0.2,0,0
8.92,5,0,0.2,0,0
8.94,5,0,0.2,0,0
8.96,5,0,0.2,0,0
8.98,5,0,0.2,0,0
9,5,0,0.2,0,0
9.02,5,0,0.2,0,0
9.04,5,0,0.2,0,0
9.06,5,0,0.2,0,0
9.08,5,0,0.2,0,0
9.1,5,0,0.2,0,0
9.12,5,0,0.2,0,0
9.14,5,0,0.2,0,0
9.16,5,0,0.2,0,0
9.18,5,0,0.2,0,0
9.2,5,0,0.2,0,0
9.22,5,0,0.2,0,0
9.24,5,0,0.2,0,0
9.26,5,0,0.2,0,0
9.28,5,0,0.2,0,0
9.3,5,0,0.2,0,0
9.32,5,0,0.2,0,0
9.34,5,0,0.2,0,0
9.36,5,0,0.2,0,0
9.38,5,0,0.2,0,0
9.4,5,0,0.2,0,0
9.42,5,0,0.2,0,0
9.44,5,0,0.2,0,0
9.46,5,0,0.2,0,0
9.48,5,0,0.2,0,0
9.519999565,4.999885716,-0.011428571,0.399982585,0.003428509,-0.114285714
9.539996517,4.999542877,-0.022857143,0.199995646,0.001142845,-0.114285714
9.559988246,4.998971529,-0.034285714,0.199995646,0.001142845,-0.114285714
9.579972139,4.998171747,-0.045714286,0.199995646,0.001142845,-0.114285714
9.599945587,4.997143635,-0.057142857,0.199995646,0.001142845,-0.114285714
9.619905981,4.995887326,-0.068571429,0.199995646,0.001142845,-0.114285714
9.639850714,4.994402986,-0.08,0.199995646,0.001142845,-0.114285714
9.659777182,4.992690808,-0.091428571,0.199995646,0.001142845,-0.114285714
9.67968278,4.990751016,-0.102857143,0.199995646,0.001142845,-0.114285714
9.69956491,4.988583862,-0.114285714,0.199995646,0.001142845,-0.114285714
9.719420975,4.986189631,-0.125714286,0.199995646,0.001142845,-0.114285714
9.739248381,4.983568635,-0.137142857,0.199995646,0.001142845,-0.114285714
9.759044538,4.980721216,-0.148571429,0.199995646,0.001142845,-0.114285714
9.778806862,4.977647746,-0.16,0.199995646,0.001142845,-0.114285714
9.79853277,4.974348626,-0.171428571,0.199995646,0.001142845,-0.114285714
9.818219686,4.970824288,-0.182857143,0.199995646,0.001142845,-0.114285714
9.83786504,4.967075192,-0.194285714,0.199995646,0.001142845,-0.114285714
9.857466265,4.963101827,-0.205714286,0.199995646,0.001142845,-0.114285714
9.877020801,4.958904712,-0.217142857,0.199995646,0.001142845,-0.114285714
9.896526094,4.954484396,-0.228571429,0.199995646,0.001142845,-0.114285714
9.915979596,4.949841456,-0.24,0.199995646,0.001142845,-0.114285714
9.935378767,4.944976498,-0.251428571,0.199995646,0.001142845,-0.114285714
9.954721073,4.939890158,-0.262857143,0.199995646,0.001142845,-0.114285714
